Date,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Target
1981-01-21,0.00048762125184769687,0.00047228834623243683,0.0005121539991026457,0.0005060208532349643,0.00047842149210011845,0.00048148810598001526,0.0004968210934873857,0.0004906878657275932,0.0005366867463575946,0.0005121539991026457,0.0005274869866100167
1981-01-22,0.00047228834623243683,0.0005121539991026457,0.0005060208532349643,0.00047842149210011845,0.00048148810598001526,0.0004968210934873857,0.0004906878657275932,0.0005366867463575946,0.0005121539991026457,0.0005274869866100167,0.0005366867463575946
1981-01-23,0.0005121539991026457,0.0005060208532349643,0.00047842149210011845,0.00048148810598001526,0.0004968210934873857,0.0004906878657275932,0.0005366867463575946,0.0005121539991026457,0.0005274869866100167,0.0005366867463575946,0.0005336201324776981
1981-01-26,0.0005060208532349643,0.00047842149210011845,0.00048148810598001526,0.0004968210934873857,0.0004906878657275932,0.0005366867463575946,0.0005121539991026457,0.0005274869866100167,0.0005366867463575946,0.0005336201324776981,0.000521353758850224
1981-01-27,0.00047842149210011845,0.00048148810598001526,0.0004968210934873857,0.0004906878657275932,0.0005366867463575946,0.0005121539991026457,0.0005274869866100167,0.0005366867463575946,0.0005336201324776981,0.000521353758850224,0.0005152206129825419
1981-01-28,0.00048148810598001526,0.0004968210934873857,0.0004906878657275932,0.0005366867463575946,0.0005121539991026457,0.0005274869866100167,0.0005366867463575946,0.0005336201324776981,0.000521353758850224,0.0005152206129825419,0.0004906878657275932
1981-01-29,0.0004968210934873857,0.0004906878657275932,0.0005366867463575946,0.0005121539991026457,0.0005274869866100167,0.0005366867463575946,0.0005336201324776981,0.000521353758850224,0.0005152206129825419,0.0004906878657275932,0.00046308850459274813
1981-01-30,0.0004906878657275932,0.0005366867463575946,0.0005121539991026457,0.0005274869866100167,0.0005366867463575946,0.0005336201324776981,0.000521353758850224,0.0005152206129825419,0.0004906878657275932,0.00046308850459274813,0.00042321728305899246
1981-02-02,0.0005366867463575946,0.0005121539991026457,0.0005274869866100167,0.0005366867463575946,0.0005336201324776981,0.000521353758850224,0.0005152206129825419,0.0004906878657275932,0.00046308850459274813,0.00042321728305899246,0.00038335163018878357
1981-02-03,0.0005121539991026457,0.0005274869866100167,0.0005366867463575946,0.0005336201324776981,0.000521353758850224,0.0005152206129825419,0.0004906878657275932,0.00046308850459274813,0.00042321728305899246,0.00038335163018878357,0.0004078843774437324
