Date,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Target
2002-08-07,0.0010724874196770958,0.0009598663183176255,0.0007211914604079888,0.0007284240240217088,0.0007831847026903785,0.0008400110151842099,0.0007501217148628686,0.0005858382131345525,0.0005817054797619225,0.0005610406058333434,0.0006085687208882932
2002-08-08,0.0009598663183176255,0.0007211914604079888,0.0007284240240217088,0.0007831847026903785,0.0008400110151842099,0.0007501217148628686,0.0005858382131345525,0.0005817054797619225,0.0005610406058333434,0.0006085687208882932,0.0006127028337642709
2002-08-09,0.0007211914604079888,0.0007284240240217088,0.0007831847026903785,0.0008400110151842099,0.0007501217148628686,0.0005858382131345525,0.0005817054797619225,0.0005610406058333434,0.0006085687208882932,0.0006127028337642709,0.0005992705234494117
2002-08-12,0.0007284240240217088,0.0007831847026903785,0.0008400110151842099,0.0007501217148628686,0.0005858382131345525,0.0005817054797619225,0.0005610406058333434,0.0006085687208882932,0.0006127028337642709,0.0005992705234494117,0.0005558751417670917
2002-08-13,0.0007831847026903785,0.0008400110151842099,0.0007501217148628686,0.0005858382131345525,0.0005817054797619225,0.0005610406058333434,0.0006085687208882932,0.0006127028337642709,0.0005992705234494117,0.0005558751417670917,0.0005786056495208326
2002-08-14,0.0008400110151842099,0.0007501217148628686,0.0005858382131345525,0.0005817054797619225,0.0005610406058333434,0.0006085687208882932,0.0006127028337642709,0.0005992705234494117,0.0005558751417670917,0.0005786056495208326,0.0006664293160170121
2002-08-15,0.0007501217148628686,0.0005858382131345525,0.0005817054797619225,0.0005610406058333434,0.0006085687208882932,0.0006127028337642709,0.0005992705234494117,0.0005558751417670917,0.0005786056495208326,0.0006664293160170121,0.0007377222214605902
2002-08-16,0.0005858382131345525,0.0005817054797619225,0.0005610406058333434,0.0006085687208882932,0.0006127028337642709,0.0005992705234494117,0.0005558751417670917,0.0005786056495208326,0.0006664293160170121,0.0007377222214605902,0.00078111760314291
2002-08-19,0.0005817054797619225,0.0005610406058333434,0.0006085687208882932,0.0006127028337642709,0.0005992705234494117,0.0005558751417670917,0.0005786056495208326,0.0006664293160170121,0.0007377222214605902,0.00078111760314291,0.0008813407630413681
2002-08-20,0.0005610406058333434,0.0006085687208882932,0.0006127028337642709,0.0005992705234494117,0.0005558751417670917,0.0005786056495208326,0.0006664293160170121,0.0007377222214605902,0.00078111760314291,0.0008813407630413681,0.0008296800008327475
2002-08-21,0.0006085687208882932,0.0006127028337642709,0.0005992705234494117,0.0005558751417670917,0.0005786056495208326,0.0006664293160170121,0.0007377222214605902,0.00078111760314291,0.0008813407630413681,0.0008296800008327475,0.00086170870602537
